pincode,Districtname,statename,infected,L1-High-Infection-Danger,L2-Moderate-Infection-Danger
752092,Nayagarh,ODISHA,0,0,0
752093,Nayagarh,ODISHA,0,0,0
752094,Nayagarh,ODISHA,0,0,0
752100,Khorda,ODISHA,0,0,0
752101,Khorda,ODISHA,0,0,0
752102,Khorda,ODISHA,0,0,0
752103,Khorda,ODISHA,0,0,0
752104,Puri,ODISHA,0,0,0
752105,Puri,ODISHA,0,0,0
752106,Puri,ODISHA,0,0,0
752107,Puri,ODISHA,0,0,0
752108,Puri,ODISHA,0,0,0
752109,Puri,ODISHA,0,0,0
752110,Puri,ODISHA,0,0,0
752111,Puri,ODISHA,0,0,0
752113,Puri,ODISHA,0,0,0
752114,Puri,ODISHA,0,0,0
752115,Khorda,ODISHA,0,0,0
752116,Puri,ODISHA,0,0,0
752118,Puri,ODISHA,0,0,0
752119,Puri,ODISHA,0,0,0
752120,Cuttack,ODISHA,0,0,0
752121,Puri,ODISHA,0,0,0
753001,Cuttack,ODISHA,0,0,0
753002,Cuttack,ODISHA,0,0,0
753003,Cuttack,ODISHA,0,0,0
753004,Cuttack,ODISHA,0,0,0
753006,Cuttack,ODISHA,0,0,0
753007,Cuttack,ODISHA,0,0,0
753008,Cuttack,ODISHA,0,0,0
753009,Cuttack,ODISHA,0,0,0
753010,Cuttack,ODISHA,0,0,0
753011,Cuttack,ODISHA,0,0,0
753012,Cuttack,ODISHA,0,0,0
753013,Cuttack,ODISHA,0,0,0
753014,Cuttack,ODISHA,0,0,0
753015,Cuttack,ODISHA,0,0,0
754001,Cuttack,ODISHA,0,0,0
754002,Cuttack,ODISHA,0,0,0
754003,Cuttack,ODISHA,0,0,0
754004,Khorda,ODISHA,0,0,0
754005,Cuttack,ODISHA,0,0,0
754006,Cuttack,ODISHA,0,0,0
754007,Cuttack,ODISHA,0,0,0
754008,Cuttack,ODISHA,0,0,0
754009,Cuttack,ODISHA,0,0,0
754010,Cuttack,ODISHA,0,0,0
754011,Cuttack,ODISHA,0,0,0
754012,Khorda,ODISHA,0,0,0
754018,Cuttack,ODISHA,0,0,0
754021,Cuttack,ODISHA,0,0,0
754022,Cuttack,ODISHA,0,0,0
754023,Jajapur,ODISHA,0,0,0
754024,Jajapur,ODISHA,0,0,0
754025,Cuttack,ODISHA,0,0,0
754026,Cuttack,ODISHA,0,0,0
754027,Cuttack,ODISHA,0,0,0
754028,Cuttack,ODISHA,0,0,0
754029,Cuttack,ODISHA,0,0,0
754030,Cuttack,ODISHA,0,0,0
754031,Cuttack,ODISHA,0,0,0
754032,Cuttack,ODISHA,0,0,0
754035,Cuttack,ODISHA,0,0,0
754037,Cuttack,ODISHA,0,0,0
754071,Cuttack,ODISHA,0,0,0
754082,Jajapur,ODISHA,0,0,0
754100,Cuttack,ODISHA,0,0,0
754102,Jagatsinghapur,ODISHA,0,0,0
754103,Jagatsinghapur,ODISHA,0,0,0
754104,Jagatsinghapur,ODISHA,0,0,0
754105,Cuttack,ODISHA,0,0,0
754106,Jagatsinghapur,ODISHA,0,0,0
754107,Jagatsinghapur,ODISHA,0,0,0
754108,Jagatsinghapur,ODISHA,0,0,0
754109,Jagatsinghapur,ODISHA,0,0,0
754110,Jagatsinghapur,ODISHA,0,0,0
754111,Jagatsinghapur,ODISHA,0,0,0
754112,Cuttack,ODISHA,0,0,0
754113,Jagatsinghapur,ODISHA,0,0,0
754114,Jagatsinghapur,ODISHA,0,0,0
754119,Jagatsinghapur,ODISHA,0,0,0
754120,Jagatsinghapur,ODISHA,0,0,0
754130,Jagatsinghapur,ODISHA,0,0,0
754131,Cuttack,ODISHA,0,0,0
754132,Jagatsinghapur,ODISHA,0,0,0
754133,Jagatsinghapur,ODISHA,0,0,0
754134,Jagatsinghapur,ODISHA,0,0,0
754135,Jagatsinghapur,ODISHA,0,0,0
754136,Jagatsinghapur,ODISHA,0,0,0
754137,Jagatsinghapur,ODISHA,0,0,0
754138,Jagatsinghapur,ODISHA,0,0,0
754139,Jagatsinghapur,ODISHA,0,0,0
754140,Jagatsinghapur,ODISHA,0,0,0
754141,Jagatsinghapur,ODISHA,0,0,0
754142,Jagatsinghapur,ODISHA,0,0,0
754143,Jagatsinghapur,ODISHA,0,0,0
754145,Jagatsinghapur,ODISHA,0,0,0
754153,Kendrapara,ODISHA,0,0,0
754159,Jagatsinghapur,ODISHA,0,0,0
754160,Jagatsinghapur,ODISHA,0,0,0
754162,Jagatsinghapur,ODISHA,0,0,0
754200,Cuttack,ODISHA,0,0,0
754201,Cuttack,ODISHA,0,0,0
754202,Cuttack,ODISHA,0,0,0
754203,Kendrapara,ODISHA,0,0,0
754204,Cuttack,ODISHA,0,0,0
754205,Jajapur,ODISHA,0,0,0
754206,Cuttack,ODISHA,0,0,0
754207,Cuttack,ODISHA,0,0,0
754208,Cuttack,ODISHA,0,0,0
754209,Cuttack,ODISHA,0,0,0
754210,Kendrapara,ODISHA,0,0,0
754211,Kendrapara,ODISHA,0,0,0
754212,Kendrapara,ODISHA,0,0,0
754213,Kendrapara,ODISHA,0,0,0
754214,Jajapur,ODISHA,0,0,0
754215,Kendrapara,ODISHA,0,0,0
754216,Kendrapara,ODISHA,0,0,0
754217,Kendrapara,ODISHA,0,0,0
754218,Kendrapara,ODISHA,0,0,0
754219,Kendrapara,ODISHA,0,0,0
754220,Kendrapara,ODISHA,0,0,0
754221,Cuttack,ODISHA,0,0,0
754222,Kendrapara,ODISHA,0,0,0
754223,Kendrapara,ODISHA,0,0,0
754224,Kendrapara,ODISHA,0,0,0
754225,Kendrapara,ODISHA,0,0,0
754227,Kendrapara,ODISHA,0,0,0
754228,Kendrapara,ODISHA,0,0,0
754231,Kendrapara,ODISHA,0,0,0
754239,Kendrapara,ODISHA,0,0,0
754240,Kendrapara,ODISHA,0,0,0
754244,Kendrapara,ODISHA,0,0,0
754245,Kendrapara,ODISHA,0,0,0
754246,Kendrapara,ODISHA,0,0,0
754248,Kendrapara,ODISHA,0,0,0
754250,Kendrapara,ODISHA,0,0,0
754253,Kendrapara,ODISHA,0,0,0
754289,Kendrapara,ODISHA,0,0,0
754290,Cuttack,ODISHA,0,0,0
754292,Jajapur,ODISHA,0,0,0
754293,Cuttack,ODISHA,0,0,0
754294,Jagatsinghapur,ODISHA,0,0,0
754295,Cuttack,ODISHA,0,0,0
754296,Jajapur,ODISHA,0,0,0
755001,Jajapur,ODISHA,0,0,0
755003,Jajapur,ODISHA,0,0,0
755004,Jajapur,ODISHA,0,0,0
755005,Jajapur,ODISHA,0,0,0
755006,Jajapur,ODISHA,0,0,0
755007,Jajapur,ODISHA,0,0,0
755008,Jajapur,ODISHA,0,0,0
755009,Jajapur,ODISHA,0,0,0
755010,Jajapur,ODISHA,0,0,0
755011,Jajapur,ODISHA,0,0,0
755012,Jajapur,ODISHA,0,0,0
755013,Jajapur,ODISHA,0,0,0
755014,Jajapur,ODISHA,0,0,0
755015,Jajapur,ODISHA,0,0,0
755016,Jajapur,ODISHA,0,0,0
755017,Jajapur,ODISHA,0,0,0
755018,Jajapur,ODISHA,0,0,0
755019,Jajapur,ODISHA,0,0,0
755020,Jajapur,ODISHA,0,0,0
755022,Jajapur,ODISHA,0,0,0
755023,Jajapur,ODISHA,0,0,0
755024,Jajapur,ODISHA,0,0,0
755025,Jajapur,ODISHA,0,0,0
755026,Jajapur,ODISHA,0,0,0
755027,Jajapur,ODISHA,0,0,0
755028,Jajapur,ODISHA,0,0,0
755036,Jajapur,ODISHA,0,0,0
755043,Jajapur,ODISHA,0,0,0
755044,Jajapur,ODISHA,0,0,0
755049,Jajapur,ODISHA,0,0,0
755050,Jajapur,ODISHA,0,0,0
755061,Kendrapara,ODISHA,0,0,0
755062,Jajapur,ODISHA,0,0,0
756001,Baleswar,ODISHA,0,0,0
756002,Baleswar,ODISHA,0,0,0
756003,Baleswar,ODISHA,0,0,0
756019,Baleswar,ODISHA,0,0,0
756020,Baleswar,ODISHA,0,0,0
756021,Baleswar,ODISHA,0,0,0
756022,Baleswar,ODISHA,0,0,0
756023,Baleswar,ODISHA,0,0,0
756024,Baleswar,ODISHA,0,0,0
756025,Baleswar,ODISHA,0,0,0
756026,Baleswar,ODISHA,0,0,0
756027,Baleswar,ODISHA,0,0,0
756028,Baleswar,ODISHA,0,0,0
756029,Baleswar,ODISHA,0,0,0
756030,Baleswar,ODISHA,0,0,0
756032,Baleswar,ODISHA,0,0,0
756033,Baleswar,ODISHA,0,0,0
756034,Baleswar,ODISHA,0,0,0
756035,Baleswar,ODISHA,0,0,0
756036,Baleswar,ODISHA,0,0,0
756037,Baleswar,ODISHA,0,0,0
756038,Baleswar,ODISHA,0,0,0
756039,Baleswar,ODISHA,0,0,0
756040,Baleswar,ODISHA,0,0,0
756041,Baleswar,ODISHA,0,0,0
756042,Baleswar,ODISHA,0,0,0
756043,Baleswar,ODISHA,0,0,0
756044,Baleswar,ODISHA,0,0,0
756045,Baleswar,ODISHA,0,0,0
756046,Baleswar,ODISHA,0,0,0
756047,Baleswar,ODISHA,0,0,0
756048,Baleswar,ODISHA,0,0,0
756049,Baleswar,ODISHA,0,0,0
756051,Baleswar,ODISHA,0,0,0
756055,Baleswar,ODISHA,0,0,0
756056,Baleswar,ODISHA,0,0,0
756058,Baleswar,ODISHA,0,0,0
756059,Baleswar,ODISHA,0,0,0
756060,Baleswar,ODISHA,0,0,0
756079,Baleswar,ODISHA,0,0,0
756080,Baleswar,ODISHA,0,0,0
756081,Baleswar,ODISHA,0,0,0
756083,Baleswar,ODISHA,0,0,0
756084,Baleswar,ODISHA,0,0,0
756085,Baleswar,ODISHA,0,0,0
756086,Baleswar,ODISHA,0,0,0
756100,Bhadrak,ODISHA,0,0,0
756101,Bhadrak,ODISHA,0,0,0
756111,Bhadrak,ODISHA,0,0,0
756112,Bhadrak,ODISHA,0,0,0
756113,Bhadrak,ODISHA,0,0,0
756114,Bhadrak,ODISHA,0,0,0
756115,Bhadrak,ODISHA,0,0,0
756116,Bhadrak,ODISHA,0,0,0
756117,Bhadrak,ODISHA,0,0,0
756118,Bhadrak,ODISHA,0,0,0
756119,Bhadrak,ODISHA,0,0,0
756120,Bhadrak,ODISHA,0,0,0
756121,Bhadrak,ODISHA,0,0,0
756122,Bhadrak,ODISHA,0,0,0
756123,Bhadrak,ODISHA,0,0,0
756124,Bhadrak,ODISHA,0,0,0
756125,Bhadrak,ODISHA,0,0,0
756126,Baleswar,ODISHA,0,0,0
756127,Bhadrak,ODISHA,0,0,0
756128,Bhadrak,ODISHA,0,0,0
756129,Bhadrak,ODISHA,0,0,0
756130,Bhadrak,ODISHA,0,0,0
756131,Bhadrak,ODISHA,0,0,0
756132,Bhadrak,ODISHA,0,0,0
756133,Bhadrak,ODISHA,0,0,0
756134,Baleswar,ODISHA,0,0,0
756135,Bhadrak,ODISHA,0,0,0
756137,Bhadrak,ODISHA,0,0,0
756138,Bhadrak,ODISHA,0,0,0
756139,Bhadrak,ODISHA,0,0,0
756144,Bhadrak,ODISHA,0,0,0
756162,Bhadrak,ODISHA,0,0,0
756163,Bhadrak,ODISHA,0,0,0
756164,Bhadrak,ODISHA,0,0,0
756165,Bhadrak,ODISHA,0,0,0
756166,Baleswar,ODISHA,0,0,0
756167,Bhadrak,ODISHA,0,0,0
756168,Bhadrak,ODISHA,0,0,0
756171,Bhadrak,ODISHA,0,0,0
756181,Bhadrak,ODISHA,0,0,0
756182,Baleswar,ODISHA,0,0,0
757001,Mayurbhanj,ODISHA,0,0,0
757002,Mayurbhanj,ODISHA,0,0,0
757003,Mayurbhanj,ODISHA,0,0,0
757014,Mayurbhanj,ODISHA,0,0,0
757016,Mayurbhanj,ODISHA,0,0,0
757017,Mayurbhanj,ODISHA,0,0,0
757018,Mayurbhanj,ODISHA,0,0,0
757019,Mayurbhanj,ODISHA,0,0,0
757020,Mayurbhanj,ODISHA,0,0,0
757021,Mayurbhanj,ODISHA,0,0,0
757022,Mayurbhanj,ODISHA,0,0,0
757023,Mayurbhanj,ODISHA,0,0,0
757024,Mayurbhanj,ODISHA,0,0,0
757025,Mayurbhanj,ODISHA,0,0,0
757026,Mayurbhanj,ODISHA,0,0,0
757027,Mayurbhanj,ODISHA,0,0,0
757028,Mayurbhanj,ODISHA,0,0,0
757029,Mayurbhanj,ODISHA,0,0,0
757030,Mayurbhanj,ODISHA,0,0,0
757031,Mayurbhanj,ODISHA,0,0,0
757032,Mayurbhanj,ODISHA,0,0,0
757033,Mayurbhanj,ODISHA,0,0,0
757034,Mayurbhanj,ODISHA,0,0,0
757035,Mayurbhanj,ODISHA,0,0,0
757036,Mayurbhanj,ODISHA,0,0,0
757037,Mayurbhanj,ODISHA,0,0,0
757038,Mayurbhanj,ODISHA,0,0,0
757039,Mayurbhanj,ODISHA,0,0,0
757040,Mayurbhanj,ODISHA,0,0,0
757041,Mayurbhanj,ODISHA,0,0,0
757042,Mayurbhanj,ODISHA,0,0,0
757043,Mayurbhanj,ODISHA,0,0,0
757045,Mayurbhanj,ODISHA,0,0,0
757046,Mayurbhanj,ODISHA,0,0,0
757047,Mayurbhanj,ODISHA,0,0,0
757048,Mayurbhanj,ODISHA,0,0,0
757049,Mayurbhanj,ODISHA,0,0,0
757050,Mayurbhanj,ODISHA,0,0,0
757051,Mayurbhanj,ODISHA,0,0,0
757052,Mayurbhanj,ODISHA,0,0,0
757053,Mayurbhanj,ODISHA,0,0,0
757054,Mayurbhanj,ODISHA,0,0,0
757055,Mayurbhanj,ODISHA,0,0,0
757073,Mayurbhanj,ODISHA,0,0,0
757074,Mayurbhanj,ODISHA,0,0,0
757075,Mayurbhanj,ODISHA,0,0,0
757077,Mayurbhanj,ODISHA,0,0,0
757079,Mayurbhanj,ODISHA,0,0,0
757081,Mayurbhanj,ODISHA,0,0,0
757082,Mayurbhanj,ODISHA,0,0,0
757083,Mayurbhanj,ODISHA,0,0,0
757084,Mayurbhanj,ODISHA,0,0,0
757085,Mayurbhanj,ODISHA,0,0,0
757086,Mayurbhanj,ODISHA,0,0,0
757087,Mayurbhanj,ODISHA,0,0,0
757091,Mayurbhanj,ODISHA,0,0,0
757092,Mayurbhanj,ODISHA,0,0,0
757093,Mayurbhanj,ODISHA,0,0,0
757100,Mayurbhanj,ODISHA,0,0,0
757101,Mayurbhanj,ODISHA,0,0,0
757102,Mayurbhanj,ODISHA,0,0,0
757103,Mayurbhanj,ODISHA,0,0,0
757104,Mayurbhanj,ODISHA,0,0,0
757105,Mayurbhanj,ODISHA,0,0,0
757106,Mayurbhanj,ODISHA,0,0,0
757107,Mayurbhanj,ODISHA,0,0,0
758001,Kendujhar,ODISHA,0,0,0
758002,Kendujhar,ODISHA,0,0,0
758013,Kendujhar,ODISHA,0,0,0
758014,Kendujhar,ODISHA,0,0,0
758015,Kendujhar,ODISHA,0,0,0
758016,Kendujhar,ODISHA,0,0,0
758017,Kendujhar,ODISHA,0,0,0
758018,Kendujhar,ODISHA,0,0,0
758019,Kendujhar,ODISHA,0,0,0
758020,Kendujhar,ODISHA,0,0,0
758021,Kendujhar,ODISHA,0,0,0
758022,Kendujhar,ODISHA,0,0,0
758023,Kendujhar,ODISHA,0,0,0
758025,Kendujhar,ODISHA,0,0,0
758026,Kendujhar,ODISHA,0,0,0
758027,Kendujhar,ODISHA,0,0,0
758028,Kendujhar,ODISHA,0,0,0
758029,Kendujhar,ODISHA,0,0,0
758030,Kendujhar,ODISHA,0,0,0
758031,Kendujhar,ODISHA,0,0,0
758032,Kendujhar,ODISHA,0,0,0
758034,Kendujhar,ODISHA,0,0,0
758035,Kendujhar,ODISHA,0,0,0
758036,Kendujhar,ODISHA,0,0,0
758037,Kendujhar,ODISHA,0,0,0
758038,Kendujhar,ODISHA,0,0,0
758040,Kendujhar,ODISHA,0,0,0
758041,Kendujhar,ODISHA,0,0,0
758043,Kendujhar,ODISHA,0,0,0
758044,Kendujhar,ODISHA,0,0,0
758045,Kendujhar,ODISHA,0,0,0
758046,Kendujhar,ODISHA,0,0,0
758047,Kendujhar,ODISHA,0,0,0
758076,Kendujhar,ODISHA,0,0,0
758078,Kendujhar,ODISHA,0,0,0
758079,Kendujhar,ODISHA,0,0,0
758080,Kendujhar,ODISHA,0,0,0
758081,Kendujhar,ODISHA,0,0,0
758082,Kendujhar,ODISHA,0,0,0
758083,Kendujhar,ODISHA,0,0,0
758084,Kendujhar,ODISHA,0,0,0
758085,Kendujhar,ODISHA,0,0,0
759001,Dhenkanal,ODISHA,0,0,0
759013,Dhenkanal,ODISHA,0,0,0
759014,Dhenkanal,ODISHA,0,0,0
759015,Dhenkanal,ODISHA,0,0,0
759016,Dhenkanal,ODISHA,0,0,0
759017,Dhenkanal,ODISHA,0,0,0
759018,Dhenkanal,ODISHA,0,0,0
759019,Dhenkanal,ODISHA,0,0,0
759020,Dhenkanal,ODISHA,0,0,0
759021,Dhenkanal,ODISHA,0,0,0
759022,Dhenkanal,ODISHA,0,0,0
759023,Dhenkanal,ODISHA,0,0,0
759024,Dhenkanal,ODISHA,0,0,0
759025,Dhenkanal,ODISHA,0,0,0
759026,Dhenkanal,ODISHA,0,0,0
759027,Dhenkanal,ODISHA,0,0,0
759028,Dhenkanal,ODISHA,0,0,0
759037,Angul,ODISHA,0,0,0
759039,Dhenkanal,ODISHA,0,0,0
759040,Angul,ODISHA,0,0,0
759100,Angul,ODISHA,0,0,0
759101,Angul,ODISHA,0,0,0
759102,Angul,ODISHA,0,0,0
759103,Angul,ODISHA,0,0,0
759104,Angul,ODISHA,0,0,0
759105,Angul,ODISHA,0,0,0
759106,Angul,ODISHA,0,0,0
759107,Angul,ODISHA,0,0,0
759111,Angul,ODISHA,0,0,0
759116,Angul,ODISHA,0,0,0
759117,Angul,ODISHA,0,0,0
759118,Angul,ODISHA,0,0,0
759119,Angul,ODISHA,0,0,0
759120,Dhenkanal,ODISHA,0,0,0
759121,Dhenkanal,ODISHA,0,0,0
759122,Angul,ODISHA,0,0,0
759123,Angul,ODISHA,0,0,0
759124,Angul,ODISHA,0,0,0
759125,Angul,ODISHA,0,0,0
759126,Angul,ODISHA,0,0,0
759127,Angul,ODISHA,0,0,0
759128,Angul,ODISHA,0,0,0
759129,Angul,ODISHA,0,0,0
759130,Angul,ODISHA,0,0,0
759132,Angul,ODISHA,0,0,0
759141,Angul,ODISHA,0,0,0
759143,Angul,ODISHA,0,0,0
759145,Angul,ODISHA,0,0,0
759146,Dhenkanal,ODISHA,0,0,0
759147,Angul,ODISHA,0,0,0
759148,Angul,ODISHA,0,0,0
760001,Ganjam,ODISHA,0,0,0
760002,Ganjam,ODISHA,0,0,0
760003,Ganjam,ODISHA,0,0,0
760004,Ganjam,ODISHA,0,0,0
760005,Ganjam,ODISHA,0,0,0
760006,Ganjam,ODISHA,0,0,0
760007,Ganjam,ODISHA,0,0,0
760008,Ganjam,ODISHA,0,0,0
760009,Ganjam,ODISHA,0,0,0
760010,Ganjam,ODISHA,0,0,0
761001,Ganjam,ODISHA,0,0,0
761002,Ganjam,ODISHA,0,0,0
761003,Ganjam,ODISHA,0,0,0
761004,Ganjam,ODISHA,0,0,0
761005,Ganjam,ODISHA,0,0,0
761006,Ganjam,ODISHA,0,0,0
761007,Ganjam,ODISHA,0,0,0
761008,Ganjam,ODISHA,0,0,0
761009,Ganjam,ODISHA,0,0,0
761010,Ganjam,ODISHA,0,0,0
761011,Ganjam,ODISHA,0,0,0
761012,Ganjam,ODISHA,0,0,0
761013,Ganjam,ODISHA,0,0,0
761014,Ganjam,ODISHA,0,0,0
761015,Gajapati,ODISHA,0,0,0
761016,Gajapati,ODISHA,0,0,0
761017,Gajapati,ODISHA,0,0,0
761018,Gajapati,ODISHA,0,0,0
761019,Ganjam,ODISHA,0,0,0
761020,Ganjam,ODISHA,0,0,0
761025,Ganjam,ODISHA,0,0,0
761026,Ganjam,ODISHA,0,0,0
761027,Ganjam,ODISHA,0,0,0
761028,Ganjam,ODISHA,0,0,0
761029,Ganjam,ODISHA,0,0,0
761030,Ganjam,ODISHA,0,0,0
761031,Ganjam,ODISHA,0,0,0
761032,Ganjam,ODISHA,0,0,0
761035,Ganjam,ODISHA,0,0,0
761037,Ganjam,ODISHA,0,0,0
761041,Ganjam,ODISHA,0,0,0
761042,Ganjam,ODISHA,0,0,0
761043,Ganjam,ODISHA,0,0,0
761045,Ganjam,ODISHA,0,0,0
761052,Ganjam,ODISHA,0,0,0
761054,Ganjam,ODISHA,0,0,0
761055,Ganjam,ODISHA,0,0,0
761100,Ganjam,ODISHA,0,0,0
761101,Ganjam,ODISHA,0,0,0
761102,Ganjam,ODISHA,0,0,0
761103,Ganjam,ODISHA,0,0,0
761104,Ganjam,ODISHA,0,0,0
761105,Ganjam,ODISHA,0,0,0
761106,Ganjam,ODISHA,0,0,0
761107,Ganjam,ODISHA,0,0,0
761108,Ganjam,ODISHA,0,0,0
761109,Ganjam,ODISHA,0,0,0
761110,Ganjam,ODISHA,0,0,0
761111,Ganjam,ODISHA,0,0,0
761114,Ganjam,ODISHA,0,0,0
761115,Ganjam,ODISHA,0,0,0
761116,Ganjam,ODISHA,0,0,0
761117,Ganjam,ODISHA,0,0,0
761118,Ganjam,ODISHA,0,0,0
761119,Ganjam,ODISHA,0,0,0
761120,Ganjam,ODISHA,0,0,0
761121,Ganjam,ODISHA,0,0,0
761122,Ganjam,ODISHA,0,0,0
761123,Ganjam,ODISHA,0,0,0
761124,Ganjam,ODISHA,0,0,0
761125,Ganjam,ODISHA,0,0,0
761126,Ganjam,ODISHA,0,0,0
761131,Ganjam,ODISHA,0,0,0
761132,Ganjam,ODISHA,0,0,0
761133,Ganjam,ODISHA,0,0,0
761140,Ganjam,ODISHA,0,0,0
761141,Ganjam,ODISHA,0,0,0
761143,Ganjam,ODISHA,0,0,0
761144,Ganjam,ODISHA,0,0,0
761146,Ganjam,ODISHA,0,0,0
761151,Ganjam,ODISHA,0,0,0
761200,Gajapati,ODISHA,0,0,0
761201,Gajapati,ODISHA,0,0,0
761206,Gajapati,ODISHA,0,0,0
761207,Gajapati,ODISHA,0,0,0
761208,Gajapati,ODISHA,0,0,0
761209,Ganjam,ODISHA,0,0,0
761210,Gajapati,ODISHA,0,0,0
761211,Gajapati,ODISHA,0,0,0
761212,Gajapati,ODISHA,0,0,0
761213,Gajapati,ODISHA,0,0,0
761214,Gajapati,ODISHA,0,0,0
761215,Gajapati,ODISHA,0,0,0
761217,Gajapati,ODISHA,0,0,0
762001,Kandhamal,ODISHA,0,0,0
762002,Kandhamal,ODISHA,0,0,0
762010,Kandhamal,ODISHA,0,0,0
762011,Kandhamal,ODISHA,0,0,0
762012,Kandhamal,ODISHA,0,0,0
762013,Boudh,ODISHA,0,0,0
762014,Boudh,ODISHA,0,0,0
762015,Boudh,ODISHA,0,0,0
762016,Boudh,ODISHA,0,0,0
762017,Boudh,ODISHA,0,0,0
762018,Boudh,ODISHA,0,0,0
762019,Kandhamal,ODISHA,0,0,0
762020,Boudh,ODISHA,0,0,0
762021,Kandhamal,ODISHA,0,0,0
762022,Kandhamal,ODISHA,0,0,0
762023,Boudh,ODISHA,0,0,0
762024,Boudh,ODISHA,0,0,0
762026,Boudh,ODISHA,0,0,0
762027,Kandhamal,ODISHA,0,0,0
762028,Kandhamal,ODISHA,0,0,0
762029,Kandhamal,ODISHA,0,0,0
762030,Boudh,ODISHA,0,0,0
762100,Kandhamal,ODISHA,0,0,0
762101,Kandhamal,ODISHA,0,0,0
762102,Kandhamal,ODISHA,0,0,0
762103,Kandhamal,ODISHA,0,0,0
762104,Kandhamal,ODISHA,0,0,0
762105,Kandhamal,ODISHA,0,0,0
762106,Kandhamal,ODISHA,0,0,0
762107,Kandhamal,ODISHA,0,0,0
762109,Kandhamal,ODISHA,0,0,0
762110,Kandhamal,ODISHA,0,0,0
762112,Kandhamal,ODISHA,0,0,0
763001,Koraput,ODISHA,0,0,0
763002,Koraput,ODISHA,0,0,0
763003,Koraput,ODISHA,0,0,0
763004,Koraput,ODISHA,0,0,0
763008,Koraput,ODISHA,0,0,0
764001,Koraput,ODISHA,0,0,0
764002,Koraput,ODISHA,0,0,0
764003,Koraput,ODISHA,0,0,0
764004,Koraput,ODISHA,0,0,0
764005,Koraput,ODISHA,0,0,0
764006,Koraput,ODISHA,0,0,0
764011,Koraput,ODISHA,0,0,0
764014,Koraput,ODISHA,0,0,0
764020,Koraput,ODISHA,0,0,0
764021,Koraput,ODISHA,0,0,0
764027,Koraput,ODISHA,0,0,0
764028,Koraput,ODISHA,0,0,0
764036,Koraput,ODISHA,0,0,0
764037,Koraput,ODISHA,0,0,0
764038,Koraput,ODISHA,0,0,0
764039,Koraput,ODISHA,0,0,0
764040,Koraput,ODISHA,0,0,0
764041,Koraput,ODISHA,0,0,0
764042,Koraput,ODISHA,0,0,0
764043,Koraput,ODISHA,0,0,0
764044,Koraput,ODISHA,0,0,0
764045,Malkangiri,ODISHA,0,0,0
764046,Malkangiri,ODISHA,0,0,0
764047,Malkangiri,ODISHA,0,0,0
764048,Malkangiri,ODISHA,0,0,0
764049,Nabarangapur,ODISHA,0,0,0
764051,Malkangiri,ODISHA,0,0,0
764052,Malkangiri,ODISHA,0,0,0
764055,Koraput,ODISHA,0,0,0
764056,Koraput,ODISHA,0,0,0
764057,Koraput,ODISHA,0,0,0
764058,Koraput,ODISHA,0,0,0
764059,Nabarangapur,ODISHA,0,0,0
764061,Nabarangapur,ODISHA,0,0,0
764062,Rayagada,ODISHA,0,0,0
764063,Nabarangapur,ODISHA,0,0,0
764070,Nabarangapur,ODISHA,0,0,0
764071,Nabarangapur,ODISHA,0,0,0
764072,Nabarangapur,ODISHA,0,0,0
764073,Nabarangapur,ODISHA,0,0,0
764074,Nabarangapur,ODISHA,0,0,0
764075,Nabarangapur,ODISHA,0,0,0
764076,Nabarangapur,ODISHA,0,0,0
764077,Nabarangapur,ODISHA,0,0,0
764078,Nabarangapur,ODISHA,0,0,0
764081,Koraput,ODISHA,0,0,0
764085,Nabarangapur,ODISHA,0,0,0
764086,Malkangiri,ODISHA,0,0,0
764087,Malkangiri,ODISHA,0,0,0
764088,Nabarangapur,ODISHA,0,0,0
765001,Rayagada,ODISHA,0,0,0
765002,Rayagada,ODISHA,0,0,0
765013,Koraput,ODISHA,0,0,0
765015,Rayagada,ODISHA,0,0,0
765016,Rayagada,ODISHA,0,0,0
765017,Rayagada,ODISHA,0,0,0
765018,Rayagada,ODISHA,0,0,0
765019,Rayagada,ODISHA,0,0,0
765020,Rayagada,ODISHA,0,0,0
765021,Rayagada,ODISHA,0,0,0
765022,Rayagada,ODISHA,0,0,0
765023,Rayagada,ODISHA,0,0,0
765024,Rayagada,ODISHA,0,0,0
765025,Rayagada,ODISHA,0,0,0
765026,Rayagada,ODISHA,0,0,0
765029,Rayagada,ODISHA,0,0,0
765033,Rayagada,ODISHA,0,0,0
765034,Rayagada,ODISHA,0,0,0
766001,Kalahandi,ODISHA,0,0,0
766002,Kalahandi,ODISHA,0,0,0
766011,Kalahandi,ODISHA,0,0,0
766012,Kalahandi,ODISHA,0,0,0
766013,Kalahandi,ODISHA,0,0,0
766014,Kalahandi,ODISHA,0,0,0
766015,Kalahandi,ODISHA,0,0,0
766016,Kalahandi,ODISHA,0,0,0
766017,Kalahandi,ODISHA,0,0,0
766018,Kalahandi,ODISHA,0,0,0
766019,Kalahandi,ODISHA,0,0,0
766020,Kalahandi,ODISHA,0,0,0
766023,Kalahandi,ODISHA,0,0,0
766026,Kalahandi,ODISHA,0,0,0
766027,Kalahandi,ODISHA,0,0,0
766028,Kalahandi,ODISHA,0,0,0
766029,Kalahandi,ODISHA,0,0,0
766031,Kalahandi,ODISHA,0,0,0
766032,Kalahandi,ODISHA,0,0,0
766036,Kalahandi,ODISHA,0,0,0
